ts,ts_anterior,diferencia,mins,is_early_finish,TARGET
2023-03-24 21:02:39+00:00,2023-03-24 21:02:34+00:00,0 days 00:00:05,0 days 00:04:21.853000,1.0,True
2023-03-24 21:02:40+00:00,2023-03-24 21:02:39+00:00,0 days 00:00:01,0 days 00:03:30.673000,1.0,True
2023-03-24 21:02:40+00:00,2023-03-24 21:02:40+00:00,0 days 00:00:00,0 days 00:03:27.186000,1.0,True
2023-03-24 21:02:41+00:00,2023-03-24 21:02:40+00:00,0 days 00:00:01,0 days 00:02:17.875000,1.0,True
2023-03-24 21:02:43+00:00,2023-03-24 21:02:41+00:00,0 days 00:00:02,0 days 00:02:22.915000,1.0,True
2023-03-24 21:02:45+00:00,2023-03-24 21:02:43+00:00,0 days 00:00:02,0 days 00:02:32.373000,1.0,True
2023-03-24 21:02:46+00:00,2023-03-24 21:02:45+00:00,0 days 00:00:01,0 days 00:04:34.706000,0.0,True
2023-03-24 21:02:49+00:00,2023-03-24 21:02:46+00:00,0 days 00:00:03,0 days 00:09:07.106000,1.0,True
2023-03-24 21:02:52+00:00,2023-03-24 21:02:49+00:00,0 days 00:00:03,0 days 00:03:39.413000,1.0,True
2023-03-24 21:02:53+00:00,2023-03-24 21:02:52+00:00,0 days 00:00:01,0 days 00:03:35.773000,1.0,True
2023-03-24 21:03:56+00:00,2023-03-24 21:02:53+00:00,0 days 00:01:03,0 days 00:08:02.830000,1.0,True
2023-03-24 21:03:59+00:00,2023-03-24 21:03:56+00:00,0 days 00:00:03,0 days 00:03:35.266000,1.0,True
2023-03-24 21:03:59+00:00,2023-03-24 21:03:59+00:00,0 days 00:00:00,0 days 00:08:42.320000,1.0,True
2023-03-24 21:04:00+00:00,2023-03-24 21:03:59+00:00,0 days 00:00:01,0 days 00:04:29.186000,1.0,True
2023-03-24 21:04:03+00:00,2023-03-24 21:04:00+00:00,0 days 00:00:03,0 days 00:04:29.186000,1.0,True
2023-03-24 21:04:03+00:00,2023-03-24 21:04:03+00:00,0 days 00:00:00,0 days 00:08:14.573000,1.0,True
2023-03-24 21:04:04+00:00,2023-03-24 21:04:03+00:00,0 days 00:00:01,0 days 00:03:56.800000,1.0,True
2023-03-24 21:04:04+00:00,2023-03-24 21:04:04+00:00,0 days 00:00:00,0 days 00:03:55.173000,1.0,True
2023-03-24 21:04:07+00:00,2023-03-24 21:04:04+00:00,0 days 00:00:03,0 days 00:04:38.200000,1.0,True
2023-03-24 21:04:07+00:00,2023-03-24 21:04:07+00:00,0 days 00:00:00,0 days 00:04:47.733000,1.0,True
2023-03-24 21:04:08+00:00,2023-03-24 21:04:07+00:00,0 days 00:00:01,0 days 00:08:35.386000,1.0,True
2023-03-24 21:11:48+00:00,2023-03-24 21:04:08+00:00,0 days 00:07:40,0 days 00:03:23.266000,0.0,True
2023-03-24 21:11:49+00:00,2023-03-24 21:11:48+00:00,0 days 00:00:01,0 days 00:03:52.733000,1.0,True
2023-03-24 21:11:50+00:00,2023-03-24 21:11:49+00:00,0 days 00:00:01,0 days 00:04:03.933000,1.0,True
2023-03-24 21:11:52+00:00,2023-03-24 21:11:50+00:00,0 days 00:00:02,0 days 00:02:33.800000,1.0,True
2023-03-24 21:11:54+00:00,2023-03-24 21:11:52+00:00,0 days 00:00:02,0 days 00:05:34.666000,1.0,True
2023-03-24 21:11:57+00:00,2023-03-24 21:11:54+00:00,0 days 00:00:03,0 days 00:04:09.500000,1.0,True
2023-03-24 21:11:58+00:00,2023-03-24 21:11:57+00:00,0 days 00:00:01,0 days 00:04:16.519000,1.0,True
2023-03-24 21:11:59+00:00,2023-03-24 21:11:58+00:00,0 days 00:00:01,0 days 00:03:21.693000,1.0,True
2023-03-24 21:12:00+00:00,2023-03-24 21:11:59+00:00,0 days 00:00:01,0 days 00:03:39.560000,1.0,True
2023-03-24 21:12:01+00:00,2023-03-24 21:12:00+00:00,0 days 00:00:01,0 days 00:03:46.881000,1.0,True
2023-03-24 21:12:02+00:00,2023-03-24 21:12:01+00:00,0 days 00:00:01,0 days 00:04:08.066000,1.0,True
2023-03-24 21:12:03+00:00,2023-03-24 21:12:02+00:00,0 days 00:00:01,0 days 00:06:07.878000,1.0,True
2023-03-24 21:12:04+00:00,2023-03-24 21:12:03+00:00,0 days 00:00:01,0 days 00:03:24.280000,1.0,True
2023-03-24 21:12:06+00:00,2023-03-24 21:12:04+00:00,0 days 00:00:02,0 days 00:03:36.022000,1.0,True
2023-03-24 21:12:07+00:00,2023-03-24 21:12:06+00:00,0 days 00:00:01,0 days 00:03:07.898000,1.0,True
2023-03-24 21:12:07+00:00,2023-03-24 21:12:07+00:00,0 days 00:00:00,0 days 00:03:41,1.0,True
2023-03-24 21:12:19+00:00,2023-03-24 21:12:07+00:00,0 days 00:00:12,0 days 00:03:45.946000,1.0,True
2023-03-24 21:16:40+00:00,2023-03-24 21:12:19+00:00,0 days 00:04:21,0 days 00:06:07.946000,0.0,True
2023-03-24 21:18:01+00:00,2023-03-24 21:16:40+00:00,0 days 00:01:21,0 days 00:03:16.466000,1.0,True
2023-03-24 21:18:02+00:00,2023-03-24 21:18:01+00:00,0 days 00:00:01,0 days 00:06:06.136000,1.0,True
2023-03-24 21:18:04+00:00,2023-03-24 21:18:02+00:00,0 days 00:00:02,0 days 00:03:11.946000,1.0,True
2023-03-24 21:18:05+00:00,2023-03-24 21:18:04+00:00,0 days 00:00:01,0 days 00:02:34.120000,1.0,True
2023-03-24 21:18:08+00:00,2023-03-24 21:18:05+00:00,0 days 00:00:03,0 days 00:05:40.742000,1.0,True
2023-03-24 21:18:10+00:00,2023-03-24 21:18:08+00:00,0 days 00:00:02,0 days 00:03:55.546000,1.0,True
2023-03-24 21:18:11+00:00,2023-03-24 21:18:10+00:00,0 days 00:00:01,0 days 00:05:00.466000,1.0,True
2023-03-24 21:18:12+00:00,2023-03-24 21:18:11+00:00,0 days 00:00:01,0 days 00:03:42.813000,1.0,True
2023-03-24 21:18:13+00:00,2023-03-24 21:18:12+00:00,0 days 00:00:01,0 days 00:02:48.840000,1.0,True
2023-03-24 21:18:14+00:00,2023-03-24 21:18:13+00:00,0 days 00:00:01,0 days 00:03:38.173000,1.0,True
2023-03-24 21:18:15+00:00,2023-03-24 21:18:14+00:00,0 days 00:00:01,0 days 00:03:47.800000,1.0,True
2023-03-24 21:18:18+00:00,2023-03-24 21:18:15+00:00,0 days 00:00:03,0 days 00:04:00.800000,1.0,True
2023-03-24 21:19:19+00:00,2023-03-24 21:18:18+00:00,0 days 00:01:01,0 days 00:02:26.250000,1.0,True
2023-03-24 21:19:21+00:00,2023-03-24 21:19:19+00:00,0 days 00:00:02,0 days 00:03:15.106000,1.0,True
2023-03-24 21:19:21+00:00,2023-03-24 21:19:21+00:00,0 days 00:00:00,0 days 00:04:49.800000,1.0,True
2023-03-24 21:20:55+00:00,2023-03-24 21:19:21+00:00,0 days 00:01:34,0 days 00:09:07.106000,1.0,True
2023-03-24 21:20:56+00:00,2023-03-24 21:20:55+00:00,0 days 00:00:01,0 days 00:03:53.066000,1.0,True
2023-03-24 21:20:57+00:00,2023-03-24 21:20:56+00:00,0 days 00:00:01,0 days 00:07:22.840000,1.0,True
2023-03-24 21:21:11+00:00,2023-03-24 21:20:57+00:00,0 days 00:00:14,0 days 00:07:30.600000,1.0,True
2023-03-24 21:21:11+00:00,2023-03-24 21:21:11+00:00,0 days 00:00:00,0 days 00:04:10.400000,1.0,True
2023-03-24 21:21:12+00:00,2023-03-24 21:21:11+00:00,0 days 00:00:01,0 days 00:03:58.746000,1.0,True
2023-03-24 21:21:14+00:00,2023-03-24 21:21:12+00:00,0 days 00:00:02,0 days 00:02:10.173000,1.0,True
2023-03-24 21:21:15+00:00,2023-03-24 21:21:14+00:00,0 days 00:00:01,0 days 00:01:38.373000,1.0,True
2023-03-24 21:21:15+00:00,2023-03-24 21:21:15+00:00,0 days 00:00:00,0 days 00:03:33.066000,1.0,True
2023-03-24 21:21:16+00:00,2023-03-24 21:21:15+00:00,0 days 00:00:01,0 days 00:03:53.066000,1.0,True
2023-03-24 21:21:17+00:00,2023-03-24 21:21:16+00:00,0 days 00:00:01,0 days 00:02:48.440000,1.0,True
2023-03-24 21:21:17+00:00,2023-03-24 21:21:17+00:00,0 days 00:00:00,0 days 00:03:21.666000,1.0,True
2023-03-24 21:21:19+00:00,2023-03-24 21:21:17+00:00,0 days 00:00:02,0 days 00:04:28.506000,1.0,True
2023-03-24 21:21:22+00:00,2023-03-24 21:21:19+00:00,0 days 00:00:03,0 days 00:02:46.266000,1.0,True
2023-03-24 21:21:25+00:00,2023-03-24 21:21:22+00:00,0 days 00:00:03,0 days 00:04:06.920000,1.0,True
2023-03-24 21:21:27+00:00,2023-03-24 21:21:25+00:00,0 days 00:00:02,0 days 00:02:05.320000,1.0,True
2023-03-24 21:21:28+00:00,2023-03-24 21:21:27+00:00,0 days 00:00:01,0 days 00:05:04.106000,1.0,True
2023-03-24 21:25:52+00:00,2023-03-24 21:21:28+00:00,0 days 00:04:24,0 days 00:05:48.400000,1.0,True
2023-03-24 21:25:54+00:00,2023-03-24 21:25:52+00:00,0 days 00:00:02,0 days 00:03:29.400000,1.0,True
2023-03-24 21:25:56+00:00,2023-03-24 21:25:54+00:00,0 days 00:00:02,0 days 00:03:40.560000,1.0,True
2023-03-24 21:26:13+00:00,2023-03-24 21:25:56+00:00,0 days 00:00:17,0 days 00:04:38.746000,1.0,True
2023-03-24 21:26:14+00:00,2023-03-24 21:26:13+00:00,0 days 00:00:01,0 days 00:10:34.440000,1.0,True
2023-03-24 21:26:15+00:00,2023-03-24 21:26:14+00:00,0 days 00:00:01,0 days 00:04:20.466000,1.0,True
2023-03-24 21:26:17+00:00,2023-03-24 21:26:15+00:00,0 days 00:00:02,0 days 00:04:50.898000,1.0,True
2023-03-24 21:26:20+00:00,2023-03-24 21:26:17+00:00,0 days 00:00:03,0 days 00:02:46.960000,1.0,True
2023-03-24 21:26:20+00:00,2023-03-24 21:26:20+00:00,0 days 00:00:00,0 days 00:03:42.933000,1.0,True
2023-03-24 21:26:21+00:00,2023-03-24 21:26:20+00:00,0 days 00:00:01,0 days 00:02:27.933000,1.0,True
2023-03-24 21:26:22+00:00,2023-03-24 21:26:21+00:00,0 days 00:00:01,0 days 00:03:10.253000,1.0,True
2023-03-24 21:26:23+00:00,2023-03-24 21:26:22+00:00,0 days 00:00:01,0 days 00:06:18.106000,1.0,True
2023-03-24 21:26:25+00:00,2023-03-24 21:26:23+00:00,0 days 00:00:02,0 days 00:02:36.146000,1.0,True
2023-03-24 21:26:28+00:00,2023-03-24 21:26:25+00:00,0 days 00:00:03,0 days 00:03:51.360000,1.0,True
2023-03-24 21:26:28+00:00,2023-03-24 21:26:28+00:00,0 days 00:00:00,0 days 00:05:40.907000,1.0,True
2023-03-24 21:26:30+00:00,2023-03-24 21:26:28+00:00,0 days 00:00:02,0 days 00:06:22.834000,1.0,True
2023-03-24 21:26:40+00:00,2023-03-24 21:26:30+00:00,0 days 00:00:10,0 days 00:01:51.920000,1.0,True
2023-03-24 21:26:42+00:00,2023-03-24 21:26:40+00:00,0 days 00:00:02,0 days 00:05:03.894000,1.0,True
2023-03-24 21:26:44+00:00,2023-03-24 21:26:42+00:00,0 days 00:00:02,0 days 00:04:03.826000,1.0,True
2023-03-24 21:26:46+00:00,2023-03-24 21:26:44+00:00,0 days 00:00:02,0 days 00:02:17.933000,1.0,True
2023-03-24 21:26:46+00:00,2023-03-24 21:26:46+00:00,0 days 00:00:00,0 days 00:02:08.798000,1.0,True
2023-03-24 21:26:49+00:00,2023-03-24 21:26:46+00:00,0 days 00:00:03,0 days 00:02:41.560000,1.0,True
2023-03-24 21:26:50+00:00,2023-03-24 21:26:49+00:00,0 days 00:00:01,0 days 00:05:19.773000,1.0,True
2023-03-24 21:26:51+00:00,2023-03-24 21:26:50+00:00,0 days 00:00:01,0 days 00:08:14.573000,1.0,True
2023-03-24 21:26:53+00:00,2023-03-24 21:26:51+00:00,0 days 00:00:02,0 days 00:03:53.866000,1.0,True
2023-03-24 21:26:53+00:00,2023-03-24 21:26:53+00:00,0 days 00:00:00,0 days 00:03:29.956000,1.0,True
2023-03-24 21:26:57+00:00,2023-03-24 21:26:53+00:00,0 days 00:00:04,0 days 00:04:48.533000,1.0,True
2023-03-24 21:26:59+00:00,2023-03-24 21:26:57+00:00,0 days 00:00:02,0 days 00:04:08.280000,1.0,True
2023-03-24 21:27:03+00:00,2023-03-24 21:26:59+00:00,0 days 00:00:04,0 days 00:04:14.133000,1.0,True
2023-03-24 21:27:05+00:00,2023-03-24 21:27:03+00:00,0 days 00:00:02,0 days 00:04:12.733000,1.0,True
2023-03-24 21:27:21+00:00,2023-03-24 21:27:05+00:00,0 days 00:00:16,0 days 00:05:18.586000,1.0,True
2023-03-24 21:27:24+00:00,2023-03-24 21:27:21+00:00,0 days 00:00:03,0 days 00:06:18.146000,1.0,True
2023-03-24 21:27:28+00:00,2023-03-24 21:27:24+00:00,0 days 00:00:04,0 days 00:03:20.480000,1.0,True
2023-03-24 21:27:30+00:00,2023-03-24 21:27:28+00:00,0 days 00:00:02,0 days 00:02:29.786000,1.0,True
2023-03-24 21:29:22+00:00,2023-03-24 21:27:30+00:00,0 days 00:01:52,0 days 00:02:29.786000,1.0,True
2023-03-24 21:29:24+00:00,2023-03-24 21:29:22+00:00,0 days 00:00:02,0 days 00:04:26.840000,1.0,True
2023-03-24 21:29:25+00:00,2023-03-24 21:29:24+00:00,0 days 00:00:01,0 days 00:03:30.373000,1.0,True
2023-03-24 21:29:26+00:00,2023-03-24 21:29:25+00:00,0 days 00:00:01,0 days 00:03:18.466000,1.0,True
2023-03-24 21:29:27+00:00,2023-03-24 21:29:26+00:00,0 days 00:00:01,0 days 00:04:01.906000,1.0,True
2023-03-24 21:29:32+00:00,2023-03-24 21:29:27+00:00,0 days 00:00:05,0 days 00:02:14.466000,1.0,True
2023-03-24 21:29:33+00:00,2023-03-24 21:29:32+00:00,0 days 00:00:01,0 days 00:04:06.773000,1.0,True
2023-03-24 21:29:35+00:00,2023-03-24 21:29:33+00:00,0 days 00:00:02,0 days 00:02:59.826000,1.0,True
2023-03-24 21:29:37+00:00,2023-03-24 21:29:35+00:00,0 days 00:00:02,0 days 00:03:12.145000,1.0,True
2023-03-24 21:29:38+00:00,2023-03-24 21:29:37+00:00,0 days 00:00:01,0 days 00:08:02.830000,1.0,True
2023-03-24 21:29:39+00:00,2023-03-24 21:29:38+00:00,0 days 00:00:01,0 days 00:04:58.333000,1.0,True
2023-03-24 21:29:39+00:00,2023-03-24 21:29:39+00:00,0 days 00:00:00,0 days 00:04:26.386000,1.0,True
2023-03-24 21:29:39+00:00,2023-03-24 21:29:39+00:00,0 days 00:00:00,0 days 00:04:16.626000,1.0,True
2023-03-24 21:29:39+00:00,2023-03-24 21:29:39+00:00,0 days 00:00:00,0 days 00:03:58.354000,1.0,True
2023-03-24 21:29:39+00:00,2023-03-24 21:29:39+00:00,0 days 00:00:00,0 days 00:02:11.573000,1.0,True
2023-03-24 21:29:40+00:00,2023-03-24 21:29:39+00:00,0 days 00:00:01,0 days 00:04:23.333000,1.0,True
2023-03-24 21:29:40+00:00,2023-03-24 21:29:40+00:00,0 days 00:00:00,0 days 00:06:31.376000,1.0,True
2023-03-24 21:29:40+00:00,2023-03-24 21:29:40+00:00,0 days 00:00:00,0 days 00:08:30.573000,1.0,True
2023-03-24 21:29:40+00:00,2023-03-24 21:29:40+00:00,0 days 00:00:00,0 days 00:06:53.947000,1.0,True
2023-03-24 21:29:40+00:00,2023-03-24 21:29:40+00:00,0 days 00:00:00,0 days 00:03:27.266000,1.0,True
2023-03-25 12:39:08+00:00,2023-03-24 21:29:40+00:00,0 days 15:09:28,0 days 00:03:30.360000,0.0,False
2023-03-25 12:39:24+00:00,2023-03-25 12:39:08+00:00,0 days 00:00:16,0 days 00:04:14.906000,1.0,True
2023-03-25 12:44:56+00:00,2023-03-25 12:39:24+00:00,0 days 00:05:32,0 days 00:05:33.666000,1.0,False
2023-03-25 13:47:08+00:00,2023-03-25 12:44:56+00:00,0 days 01:02:12,0 days 00:05:31.800000,,True
2023-03-25 13:50:45+00:00,2023-03-25 13:47:08+00:00,0 days 00:03:37,0 days 00:03:37.466000,0.0,True
2023-03-25 13:54:21+00:00,2023-03-25 13:50:45+00:00,0 days 00:03:36,0 days 00:03:34.846000,0.0,False
2023-03-25 14:26:08+00:00,2023-03-25 13:54:21+00:00,0 days 00:31:47,0 days 00:03:41.176000,,True
2023-03-25 14:29:06+00:00,2023-03-25 14:26:08+00:00,0 days 00:02:58,0 days 00:03:03.290000,1.0,False
2023-03-25 15:08:21+00:00,2023-03-25 14:29:06+00:00,0 days 00:39:15,0 days 00:03:14.087000,,False
2023-03-25 15:08:26+00:00,2023-03-25 15:08:21+00:00,0 days 00:00:05,0 days 00:02:48.601000,1.0,True
2023-03-25 15:15:18+00:00,2023-03-25 15:08:26+00:00,0 days 00:06:52,0 days 00:03:28.786000,0.0,False
2023-03-25 15:15:30+00:00,2023-03-25 15:15:18+00:00,0 days 00:00:12,0 days 00:03:58.173000,1.0,True
2023-03-25 15:18:52+00:00,2023-03-25 15:15:30+00:00,0 days 00:03:22,0 days 00:03:23.807000,1.0,False
2023-03-25 15:18:55+00:00,2023-03-25 15:18:52+00:00,0 days 00:00:03,0 days 00:04:01.293000,1.0,True
2023-03-25 15:18:59+00:00,2023-03-25 15:18:55+00:00,0 days 00:00:04,0 days 00:04:29.666000,1.0,True
2023-03-25 15:22:55+00:00,2023-03-25 15:18:59+00:00,0 days 00:03:56,0 days 00:03:53.478000,0.0,False
2023-03-25 15:26:29+00:00,2023-03-25 15:22:55+00:00,0 days 00:03:34,0 days 00:03:33.309000,0.0,False
2023-03-25 15:26:30+00:00,2023-03-25 15:26:29+00:00,0 days 00:00:01,0 days 00:03:27.320000,1.0,True
2023-03-25 15:26:31+00:00,2023-03-25 15:26:30+00:00,0 days 00:00:01,0 days 00:03:13.829000,1.0,True
2023-03-25 15:26:32+00:00,2023-03-25 15:26:31+00:00,0 days 00:00:01,0 days 00:03:27.320000,1.0,True
2023-03-25 15:26:34+00:00,2023-03-25 15:26:32+00:00,0 days 00:00:02,0 days 00:03:13.829000,1.0,True
2023-03-25 15:26:41+00:00,2023-03-25 15:26:34+00:00,0 days 00:00:07,0 days 00:03:27.320000,1.0,True
2023-03-25 15:32:19+00:00,2023-03-25 15:26:41+00:00,0 days 00:05:38,0 days 00:02:58.626000,0.0,True
2023-03-25 15:35:53+00:00,2023-03-25 15:32:19+00:00,0 days 00:03:34,0 days 00:03:34.846000,1.0,False
2023-03-25 15:39:32+00:00,2023-03-25 15:35:53+00:00,0 days 00:03:39,0 days 00:03:41.176000,1.0,False
2023-03-25 15:42:37+00:00,2023-03-25 15:39:32+00:00,0 days 00:03:05,0 days 00:03:03.290000,0.0,False
2023-03-25 15:46:08+00:00,2023-03-25 15:42:37+00:00,0 days 00:03:31,0 days 00:03:28.786000,0.0,False
2023-03-25 15:49:36+00:00,2023-03-25 15:46:08+00:00,0 days 00:03:28,0 days 00:03:26.693000,0.0,False
2023-03-25 15:53:03+00:00,2023-03-25 15:49:36+00:00,0 days 00:03:27,0 days 00:03:27.320000,1.0,False
2023-03-25 15:55:41+00:00,2023-03-25 15:53:03+00:00,0 days 00:02:38,0 days 00:02:37.066000,0.0,False
2023-03-25 15:59:40+00:00,2023-03-25 15:55:41+00:00,0 days 00:03:59,0 days 00:03:58.173000,0.0,False
2023-03-25 17:25:16+00:00,2023-03-25 15:59:40+00:00,0 days 01:25:36,0 days 00:03:23.807000,,True
2023-03-25 17:28:57+00:00,2023-03-25 17:25:16+00:00,0 days 00:03:41,0 days 00:03:41.543000,1.0,False
2023-03-25 17:32:49+00:00,2023-03-25 17:28:57+00:00,0 days 00:03:52,0 days 00:03:50.453000,0.0,False
2023-03-25 17:39:37+00:00,2023-03-25 17:32:49+00:00,0 days 00:06:48,0 days 00:04:13.390000,0.0,True
2023-03-25 17:42:50+00:00,2023-03-25 17:39:37+00:00,0 days 00:03:13,0 days 00:03:13.829000,1.0,False
2023-03-25 17:46:29+00:00,2023-03-25 17:42:50+00:00,0 days 00:03:39,0 days 00:03:37.925000,0.0,False
2023-03-25 17:53:47+00:00,2023-03-25 17:46:29+00:00,0 days 00:07:18,0 days 00:03:18.973000,0.0,False
2023-03-25 17:57:02+00:00,2023-03-25 17:53:47+00:00,0 days 00:03:15,0 days 00:03:14.087000,0.0,False
2023-03-25 18:00:41+00:00,2023-03-25 17:57:02+00:00,0 days 00:03:39,0 days 00:03:39.200000,1.0,False
2023-03-25 18:09:19+00:00,2023-03-25 18:00:41+00:00,0 days 00:08:38,0 days 00:03:41.820000,0.0,False
2023-03-25 18:15:33+00:00,2023-03-25 18:09:19+00:00,0 days 00:06:14,0 days 00:03:18.800000,0.0,False
2023-03-25 18:18:53+00:00,2023-03-25 18:15:33+00:00,0 days 00:03:20,0 days 00:03:19.386000,0.0,False
2023-03-25 18:22:06+00:00,2023-03-25 18:18:53+00:00,0 days 00:03:13,0 days 00:03:00.493000,0.0,True
2023-03-25 18:29:04+00:00,2023-03-25 18:22:06+00:00,0 days 00:06:58,0 days 00:02:06.386000,0.0,False
2023-03-25 18:32:07+00:00,2023-03-25 18:29:04+00:00,0 days 00:03:03,0 days 00:03:02.426000,0.0,False
2023-03-25 18:37:50+00:00,2023-03-25 18:32:07+00:00,0 days 00:05:43,0 days 00:05:42.891000,0.0,False
2023-03-25 18:44:54+00:00,2023-03-25 18:37:50+00:00,0 days 00:07:04,0 days 00:07:02.640000,0.0,False
2023-03-25 18:51:01+00:00,2023-03-25 18:44:54+00:00,0 days 00:06:07,0 days 00:03:11.973000,0.0,False
2023-03-25 18:57:48+00:00,2023-03-25 18:51:01+00:00,0 days 00:06:47,0 days 00:06:46.266000,0.0,False
2023-03-25 23:59:58+00:00,2023-03-25 18:57:48+00:00,0 days 05:02:10,0 days 00:02:46.760000,,False
2023-03-26 00:01:39+00:00,2023-03-25 23:59:58+00:00,0 days 00:01:41,0 days 00:01:51.084000,1.0,True
2023-03-26 00:10:13+00:00,2023-03-26 00:01:39+00:00,0 days 00:08:34,0 days 00:07:41.626000,0.0,True
2023-03-26 00:11:35+00:00,2023-03-26 00:10:13+00:00,0 days 00:01:22,0 days 00:01:24.173000,1.0,False
2023-03-26 00:14:36+00:00,2023-03-26 00:11:35+00:00,0 days 00:03:01,0 days 00:02:59.333000,0.0,False
2023-03-26 00:35:13+00:00,2023-03-26 00:14:36+00:00,0 days 00:20:37,0 days 00:08:02.440000,,True
2023-03-26 00:41:53+00:00,2023-03-26 00:35:13+00:00,0 days 00:06:40,0 days 00:03:37.414000,0.0,False
2023-03-26 00:51:46+00:00,2023-03-26 00:41:53+00:00,0 days 00:09:53,0 days 00:09:22.400000,,False
2023-03-26 00:53:39+00:00,2023-03-26 00:51:46+00:00,0 days 00:01:53,0 days 00:02:37.866000,1.0,True
2023-03-26 00:55:46+00:00,2023-03-26 00:53:39+00:00,0 days 00:02:07,0 days 00:02:08.500000,0.0,False
2023-03-26 05:32:34+00:00,2023-03-26 00:55:46+00:00,0 days 04:36:48,0 days 00:02:22.915000,,True
2023-03-26 05:37:31+00:00,2023-03-26 05:32:34+00:00,0 days 00:04:57,0 days 00:04:17.800000,0.0,True
2023-03-26 05:38:11+00:00,2023-03-26 05:37:31+00:00,0 days 00:00:40,0 days 00:03:02.293000,0.0,True
2023-03-26 05:39:42+00:00,2023-03-26 05:38:11+00:00,0 days 00:01:31,0 days 00:04:45,0.0,True
2023-03-26 05:40:49+00:00,2023-03-26 05:39:42+00:00,0 days 00:01:07,0 days 00:02:06.533000,0.0,True
2023-03-26 05:43:42+00:00,2023-03-26 05:40:49+00:00,0 days 00:02:53,0 days 00:03:38.040000,1.0,True
2023-03-26 05:45:24+00:00,2023-03-26 05:43:42+00:00,0 days 00:01:42,0 days 00:02:18.386000,1.0,True
2023-03-26 05:47:18+00:00,2023-03-26 05:45:24+00:00,0 days 00:01:54,0 days 00:04:26.173000,1.0,True
2023-03-26 05:49:00+00:00,2023-03-26 05:47:18+00:00,0 days 00:01:42,0 days 00:04:23.106000,1.0,True
2023-03-26 05:59:50+00:00,2023-03-26 05:49:00+00:00,0 days 00:10:50,0 days 00:05:36.453000,,True
2023-03-26 06:05:46+00:00,2023-03-26 05:59:50+00:00,0 days 00:05:56,0 days 00:04:26.600000,0.0,True
2023-03-26 06:05:56+00:00,2023-03-26 06:05:46+00:00,0 days 00:00:10,0 days 00:04:33.173000,1.0,True
2023-03-26 06:10:03+00:00,2023-03-26 06:05:56+00:00,0 days 00:04:07,0 days 00:04:07.160000,0.0,True
2023-03-26 06:16:36+00:00,2023-03-26 06:10:03+00:00,0 days 00:06:33,0 days 00:03:58.773000,0.0,False
2023-03-26 06:16:42+00:00,2023-03-26 06:16:36+00:00,0 days 00:00:06,0 days 00:03:03.440000,1.0,True
2023-03-26 06:57:33+00:00,2023-03-26 06:16:42+00:00,0 days 00:40:51,0 days 00:05:31.360000,0.0,True
2023-03-26 07:04:26+00:00,2023-03-26 06:57:33+00:00,0 days 00:06:53,0 days 00:03:23.064000,0.0,False
2023-03-26 07:07:28+00:00,2023-03-26 07:04:26+00:00,0 days 00:03:02,0 days 00:03:03.290000,1.0,False
2023-03-26 07:10:52+00:00,2023-03-26 07:07:28+00:00,0 days 00:03:24,0 days 00:03:22.735000,0.0,False
2023-03-26 07:11:29+00:00,2023-03-26 07:10:52+00:00,0 days 00:00:37,0 days 00:03:07.957000,1.0,True
2023-03-26 07:14:41+00:00,2023-03-26 07:11:29+00:00,0 days 00:03:12,0 days 00:03:13.829000,1.0,False
2023-03-26 07:19:00+00:00,2023-03-26 07:14:41+00:00,0 days 00:04:19,0 days 00:04:18.004000,0.0,False
2023-03-26 07:19:08+00:00,2023-03-26 07:19:00+00:00,0 days 00:00:08,0 days 00:03:34.459000,1.0,False
2023-03-27 10:32:20+00:00,2023-03-26 07:19:08+00:00,1 days 03:13:12,0 days 00:04:12.013000,0.0,False
2023-03-27 16:30:09+00:00,2023-03-27 10:32:20+00:00,0 days 05:57:49,0 days 00:03:41.543000,,False
2023-03-27 16:33:59+00:00,2023-03-27 16:30:09+00:00,0 days 00:03:50,0 days 00:03:50,0.0,False
2023-03-27 16:34:08+00:00,2023-03-27 16:33:59+00:00,0 days 00:00:09,0 days 00:03:36.320000,1.0,True
2023-03-27 16:34:11+00:00,2023-03-27 16:34:08+00:00,0 days 00:00:03,0 days 00:05:01.373000,1.0,True
2023-03-27 16:34:15+00:00,2023-03-27 16:34:11+00:00,0 days 00:00:04,0 days 00:01:54.673000,1.0,True
2023-03-27 20:47:28+00:00,2023-03-27 16:34:15+00:00,0 days 04:13:13,0 days 00:04:58.940000,,True
2023-03-27 20:49:30+00:00,2023-03-27 20:47:28+00:00,0 days 00:02:02,0 days 00:02:56.760000,1.0,True
2023-03-27 20:52:22+00:00,2023-03-27 20:49:30+00:00,0 days 00:02:52,0 days 00:02:52.893000,0.0,True
2023-03-27 22:04:18+00:00,2023-03-27 20:52:22+00:00,0 days 01:11:56,0 days 00:04:48.600000,0.0,True
2023-03-27 22:08:07+00:00,2023-03-27 22:04:18+00:00,0 days 00:03:49,0 days 00:02:52.893000,0.0,True
2023-03-28 20:59:38+00:00,2023-03-27 22:08:07+00:00,0 days 22:51:31,0 days 00:04:30.213000,0.0,True
2023-03-28 21:04:45+00:00,2023-03-28 20:59:38+00:00,0 days 00:05:07,0 days 00:04:41.231000,0.0,False
2023-03-29 10:26:40+00:00,2023-03-28 21:04:45+00:00,0 days 13:21:55,0 days 00:02:58.560000,0.0,True
